year,month,day,hour,flow_cfs,Source
2004,11,19,18,4610,USGS_12210700
2004,11,20,0,4230,USGS_12210700
2004,11,20,6,3810,USGS_12210700
2004,11,20,12,3570,USGS_12210700
2004,11,20,18,3430,USGS_12210700
2004,11,21,0,3200,USGS_12210700
2004,11,21,6,3050,USGS_12210700
2004,11,21,12,2970,USGS_12210700
2004,11,21,18,2770,USGS_12210700
2004,11,22,0,2820,USGS_12210700
2004,11,22,6,2820,USGS_12210700
2004,11,22,12,3250,USGS_12210700
2004,11,22,18,3430,USGS_12210700
2004,11,23,0,3380,USGS_12210700
2004,11,23,6,3460,USGS_12210700
2004,11,23,12,3510,USGS_12210700
2004,11,23,18,3330,USGS_12210700
2004,11,24,0,3570,USGS_12210700
2004,11,24,6,6160,USGS_12210700
2004,11,24,12,19700,USGS_12210700
2004,11,24,18,34500,USGS_12210700
2004,11,25,0,50800,USGS_12210700
2004,11,25,6,51200,USGS_12210700
2004,11,25,12,30600,USGS_12210700
2004,11,25,18,18900,USGS_12210700
2004,11,26,0,14900,USGS_12210700
2004,11,26,6,12600,USGS_12210700
2004,11,26,12,11200,USGS_12210700
2004,11,26,18,10100,USGS_12210700
2004,11,27,0,9170,USGS_12210700
2004,11,27,6,8900,USGS_12210700
2004,11,27,12,8440,USGS_12210700
2004,11,27,18,8030,USGS_12210700
2004,11,28,0,7370,USGS_12210700
2004,11,28,6,6840,USGS_12210700
2004,11,28,12,6360,USGS_12210700
2004,11,28,18,6030,USGS_12210700
2004,11,29,0,5700,USGS_12210700
2004,11,29,6,5380,USGS_12210700
2004,11,29,12,5040,USGS_12210700
2004,11,29,18,4700,USGS_12210700
2004,11,30,0,4820,USGS_12210700
2004,11,30,6,4580,USGS_12210700
2004,11,30,12,4320,USGS_12210700
2004,11,30,18,4120,USGS_12210700
2004,12,1,0,3840,USGS_12210700
2004,12,1,6,3730,USGS_12210700
2004,12,1,12,3620,USGS_12210700
2004,12,1,18,3460,USGS_12210700
2004,12,2,0,3410,USGS_12210700
2004,12,2,6,3330,USGS_12210700
2004,12,2,12,3200,USGS_12210700
2004,12,2,18,3220,USGS_12210700
2004,12,3,0,3100,USGS_12210700
2004,12,3,6,3070,USGS_12210700
2004,12,3,12,3020,USGS_12210700
2004,12,3,18,3020,USGS_12210700
2004,12,4,0,3070,USGS_12210700
2004,12,4,6,3300,USGS_12210700
2004,12,4,12,3980,USGS_12210700
2004,12,4,18,4640,USGS_12210700
2004,12,5,0,5930,USGS_12210700
2004,12,5,6,6670,USGS_12210700
2004,12,5,12,6090,USGS_12210700
2004,12,5,18,5350,USGS_12210700
2004,12,6,0,4820,USGS_12210700
2004,12,6,6,4440,USGS_12210700
2004,12,6,12,4120,USGS_12210700
2004,12,6,18,3950,USGS_12210700
2004,12,7,0,3540,USGS_12210700
2004,12,7,6,3510,USGS_12210700
2004,12,7,12,3430,USGS_12210700
2004,12,7,18,3350,USGS_12210700
2004,12,8,0,3410,USGS_12210700
2004,12,8,6,3620,USGS_12210700
2004,12,8,12,4260,USGS_12210700
2004,12,8,18,4820,USGS_12210700
2004,12,9,0,5130,USGS_12210700
2004,12,9,6,4790,USGS_12210700
2004,12,9,12,4350,USGS_12210700
2004,12,9,18,3950,USGS_12210700
2004,12,10,0,4350,USGS_12210700
2004,12,10,6,6810,USGS_12210700
2004,12,10,12,11900,USGS_12210700
2004,12,10,18,16700,USGS_12210700
2004,12,11,0,24800,USGS_12210700
2004,12,11,6,31200,USGS_12210700
2004,12,11,12,17600,USGS_12210700
2004,12,11,18,13100,USGS_12210700
2004,12,12,0,10800,USGS_12210700
2004,12,12,6,9730,USGS_12210700
2004,12,12,12,8860,USGS_12210700
2004,12,12,18,8100,USGS_12210700
2004,12,13,0,7630,USGS_12210700
2004,12,13,6,6980,USGS_12210700
2004,12,13,12,6570,USGS_12210700
2004,12,13,18,6500,USGS_12210700
2004,12,14,0,6840,USGS_12210700
2004,12,14,6,8440,USGS_12210700
2004,12,14,12,9020,USGS_12210700
2004,12,14,18,10900,USGS_12210700
2004,12,15,0,14000,USGS_12210700
2004,12,15,6,12200,USGS_12210700
2004,12,15,12,10200,USGS_12210700
2004,12,15,18,9020,USGS_12210700
2004,12,16,0,8220,USGS_12210700
2004,12,16,6,7810,USGS_12210700
2004,12,16,12,7020,USGS_12210700
2004,12,16,18,6640,USGS_12210700
2004,12,17,0,6230,USGS_12210700
2004,12,17,6,6030,USGS_12210700
2004,12,17,12,5800,USGS_12210700
2004,12,17,18,5510,USGS_12210700
2004,12,18,0,5190,USGS_12210700
2004,12,18,6,5220,USGS_12210700
2004,12,18,12,5440,USGS_12210700
2004,12,18,18,5440,USGS_12210700
2004,12,19,0,5640,USGS_12210700
2004,12,19,6,5730,USGS_12210700
2004,12,19,12,6360,USGS_12210700
2004,12,19,18,8100,USGS_12210700
2004,12,20,0,7340,USGS_12210700
2004,12,20,6,6260,USGS_12210700
2004,12,20,12,5700,USGS_12210700
2004,12,20,18,5160,USGS_12210700
2004,12,21,0,4790,USGS_12210700
2004,12,21,6,4640,USGS_12210700
2004,12,21,12,4470,USGS_12210700
2004,12,21,18,4230,USGS_12210700
2004,12,22,0,4030,USGS_12210700
2004,12,22,6,3920,USGS_12210700
2004,12,22,12,3700,USGS_12210700
2004,12,22,18,3620,USGS_12210700
2004,12,23,0,3540,USGS_12210700
2004,12,23,6,3490,USGS_12210700
2004,12,23,12,3330,USGS_12210700
2004,12,23,18,3330,USGS_12210700
2004,12,24,0,3250,USGS_12210700
2004,12,24,6,3220,USGS_12210700
2004,12,24,12,3100,USGS_12210700
2004,12,24,18,3100,USGS_12210700
2004,12,25,0,3070,USGS_12210700
2004,12,25,6,3120,USGS_12210700
2004,12,25,12,3510,USGS_12210700
2004,12,25,18,4640,USGS_12210700
2004,12,26,0,6090,USGS_12210700
2004,12,26,6,6360,USGS_12210700
2004,12,26,12,5730,USGS_12210700
2004,12,26,18,4950,USGS_12210700
2004,12,27,0,4610,USGS_12210700
2004,12,27,6,4350,USGS_12210700
2004,12,27,12,3950,USGS_12210700
2004,12,27,18,3810,USGS_12210700
2004,12,28,0,3670,USGS_12210700
2004,12,28,6,3540,USGS_12210700
2004,12,28,12,3430,USGS_12210700
2004,12,28,18,3380,USGS_12210700
2004,12,29,0,3220,USGS_12210700
2004,12,29,6,3150,USGS_12210700
2004,12,29,12,3150,USGS_12210700
2004,12,29,18,3170,USGS_12210700
2004,12,30,0,3220,USGS_12210700
2004,12,30,6,3170,USGS_12210700
2004,12,30,12,3070,USGS_12210700
2004,12,30,18,3020,USGS_12210700
2004,12,31,0,3100,USGS_12210700
2004,12,31,6,3050,USGS_12210700
2004,12,31,12,3000,USGS_12210700
2004,12,31,18,2900,USGS_12210700
2005,1,1,0,2920,USGS_12210700
2005,1,1,6,2800,USGS_12210700
2005,1,1,12,2800,USGS_12210700
2005,1,1,18,2650,USGS_12210700
2005,1,2,0,2650,USGS_12210700
2005,1,2,6,2630,USGS_12210700
2005,1,2,12,2540,USGS_12210700
2005,1,2,18,2440,USGS_12210700
2005,1,3,0,2490,USGS_12210700
2005,1,3,6,2440,USGS_12210700
2005,1,3,12,2370,USGS_12210700
2005,1,3,18,2350,USGS_12210700
2005,1,4,0,2260,USGS_12210700
2005,1,4,6,2310,USGS_12210700
2005,1,4,12,2240,USGS_12210700
2005,1,4,18,2190,USGS_12210700
2005,1,5,0,2170,USGS_12210700
2005,1,5,6,2150,USGS_12210700
2005,1,5,12,2150,USGS_12210700
2005,1,5,18,2110,USGS_12210700
2005,1,6,0,2060,USGS_12210700
2005,1,6,6,2130,USGS_12210700
2005,1,6,12,2060,USGS_12210700
2005,1,6,18,2060,USGS_12210700
2005,1,7,0,2060,USGS_12210700
2005,1,7,6,2110,USGS_12210700
2005,1,7,12,2110,USGS_12210700
2005,1,7,18,2060,USGS_12210700
2005,1,8,0,2040,USGS_12210700
2005,1,8,6,2020,USGS_12210700
2005,1,8,12,2020,USGS_12210700
2005,1,8,18,1940,USGS_12210700
2005,1,9,0,1940,USGS_12210700
2005,1,9,6,1910,USGS_12210700
2005,1,9,12,1870,USGS_12210700
2005,1,9,18,1830,USGS_12210700
2005,1,10,0,1830,USGS_12210700
2005,1,10,6,1790,USGS_12210700
2005,1,10,12,1790,USGS_12210700
2005,1,10,18,1710,USGS_12210700
2005,1,11,0,1730,USGS_12210700
2005,1,11,6,1710,USGS_12210700
2005,1,11,12,1650,USGS_12210700
2005,1,11,18,1630,USGS_12210700
2005,1,12,0,1650,USGS_12210700
2005,1,12,6,1710,USGS_12210700
2005,1,12,12,1690,USGS_12210700
2005,1,12,18,1710,USGS_12210700
2005,1,13,0,1690,USGS_12210700
2005,1,13,6,1650,USGS_12210700
2005,1,13,12,1630,USGS_12210700
2005,1,13,18,1610,USGS_12210700
2005,1,14,0,1570,USGS_12210700
2005,1,14,6,1510,USGS_12210700
2005,1,14,12,1480,USGS_12210700
2005,1,14,18,1440,USGS_12210700
2005,1,15,0,1460,USGS_12210700
2005,1,15,6,1420,USGS_12210700
2005,1,15,12,1530,USGS_12210700
2005,1,15,18,1400,USGS_12210700
2005,1,16,0,1570,USGS_12210700
2005,1,16,6,1690,USGS_12210700
2005,1,16,12,1980,USGS_12210700
2005,1,16,18,2170,USGS_12210700
2005,1,17,0,2130,USGS_12210700
2005,1,17,6,2130,USGS_12210700
2005,1,17,12,3330,USGS_12210700
2005,1,17,18,13300,USGS_12210700
2005,1,18,0,24700,USGS_12210700
2005,1,18,6,24400,USGS_12210700
2005,1,18,12,17200,USGS_12210700
2005,1,18,18,24600,USGS_12210700
2005,1,19,0,28800,USGS_12210700
2005,1,19,6,23900,USGS_12210700
2005,1,19,12,18400,USGS_12210700
2005,1,19,18,13700,USGS_12210700
2005,1,20,0,14000,USGS_12210700
2005,1,20,6,20900,USGS_12210700
2005,1,20,12,17300,USGS_12210700
2005,1,20,18,14100,USGS_12210700
2005,1,21,0,14800,USGS_12210700
2005,1,21,6,13500,USGS_12210700
2005,1,21,12,11500,USGS_12210700
2005,1,21,18,10200,USGS_12210700
2005,1,22,0,9290,USGS_12210700
2005,1,22,6,8820,USGS_12210700
2005,1,22,12,9690,USGS_12210700
2005,1,22,18,12500,USGS_12210700
2005,1,23,0,14300,USGS_12210700
2005,1,23,6,13700,USGS_12210700
2005,1,23,12,12100,USGS_12210700
2005,1,23,18,10600,USGS_12210700
2005,1,24,0,9770,USGS_12210700
2005,1,24,6,9020,USGS_12210700
2005,1,24,12,8590,USGS_12210700
2005,1,24,18,8180,USGS_12210700
2005,1,25,0,7700,USGS_12210700
2005,1,25,6,7340,USGS_12210700
2005,1,25,12,6810,USGS_12210700
2005,1,25,18,6190,USGS_12210700
2005,1,26,0,6030,USGS_12210700
2005,1,26,6,5600,USGS_12210700
2005,1,26,12,5410,USGS_12210700
2005,1,26,18,5190,USGS_12210700
2005,1,27,0,5160,USGS_12210700
2005,1,27,6,5130,USGS_12210700
2005,1,27,12,4950,USGS_12210700
2005,1,27,18,4610,USGS_12210700
2005,1,28,0,4530,USGS_12210700
2005,1,28,6,4260,USGS_12210700
2005,1,28,12,3950,USGS_12210700
2005,1,28,18,3780,USGS_12210700
2005,1,29,0,3620,USGS_12210700
2005,1,29,6,3570,USGS_12210700
2005,1,29,12,3460,USGS_12210700
2005,1,29,18,3250,USGS_12210700
2005,1,30,0,3170,USGS_12210700
2005,1,30,6,3070,USGS_12210700
2005,1,30,12,3000,USGS_12210700
2005,1,30,18,2920,USGS_12210700
2005,1,31,0,2920,USGS_12210700
2005,1,31,6,2820,USGS_12210700
2005,1,31,12,2920,USGS_12210700
2005,1,31,18,3200,USGS_12210700
2005,2,1,0,3200,USGS_12210700
2005,2,1,6,3070,USGS_12210700
2005,2,1,12,2850,USGS_12210700
2005,2,1,18,2750,USGS_12210700
2005,2,2,0,2630,USGS_12210700
2005,2,2,6,2510,USGS_12210700
2005,2,2,12,2610,USGS_12210700
2005,2,2,18,2680,USGS_12210700
2005,2,3,0,2630,USGS_12210700
2005,2,3,6,2630,USGS_12210700
2005,2,3,12,2490,USGS_12210700
2005,2,3,18,2420,USGS_12210700
2005,2,4,0,2400,USGS_12210700
2005,2,4,6,2560,USGS_12210700
2005,2,4,12,3410,USGS_12210700
2005,2,4,18,5730,USGS_12210700
2005,2,5,0,6190,USGS_12210700
2005,2,5,6,5480,USGS_12210700
2005,2,5,12,4700,USGS_12210700
2005,2,5,18,3980,USGS_12210700
2005,2,6,0,3760,USGS_12210700
2005,2,6,6,3540,USGS_12210700
2005,2,6,12,3330,USGS_12210700
2005,2,6,18,3380,USGS_12210700
2005,2,7,0,3200,USGS_12210700
2005,2,7,6,3020,USGS_12210700
2005,2,7,12,2900,USGS_12210700
2005,2,7,18,2920,USGS_12210700
2005,2,8,0,2630,USGS_12210700
2005,2,8,6,2750,USGS_12210700
2005,2,8,12,2680,USGS_12210700
2005,2,8,18,2540,USGS_12210700
2005,2,9,0,2560,USGS_12210700
2005,2,9,6,2440,USGS_12210700
2005,2,9,12,2420,USGS_12210700
2005,2,9,18,2330,USGS_12210700
2005,2,10,0,2280,USGS_12210700
2005,2,10,6,2280,USGS_12210700
2005,2,10,12,2260,USGS_12210700
2005,2,10,18,2170,USGS_12210700
2005,2,11,0,2190,USGS_12210700
2005,2,11,6,2150,USGS_12210700
2005,2,11,12,2150,USGS_12210700
2005,2,11,18,2060,USGS_12210700
2005,2,12,0,2060,USGS_12210700
2005,2,12,6,2060,USGS_12210700
2005,2,12,12,2080,USGS_12210700
2005,2,12,18,2260,USGS_12210700
2005,2,13,0,2470,USGS_12210700
2005,2,13,6,2440,USGS_12210700
2005,2,13,12,2330,USGS_12210700
2005,2,13,18,2240,USGS_12210700
2005,2,14,0,2190,USGS_12210700
2005,2,14,6,2190,USGS_12210700
2005,2,14,12,2130,USGS_12210700
2005,2,14,18,2110,USGS_12210700
2005,2,15,0,2060,USGS_12210700
2005,2,15,6,2040,USGS_12210700
2005,2,15,12,1960,USGS_12210700
2005,2,15,18,1870,USGS_12210700
2005,2,16,0,1890,USGS_12210700
2005,2,16,6,1850,USGS_12210700
2005,2,16,12,1790,USGS_12210700
2005,2,16,18,1750,USGS_12210700
2005,2,17,0,1770,USGS_12210700
2005,2,17,6,1750,USGS_12210700
2005,2,17,12,1730,USGS_12210700
2005,2,17,18,1670,USGS_12210700
2005,2,18,0,1650,USGS_12210700
2005,2,18,6,1650,USGS_12210700
2005,2,18,12,1650,USGS_12210700
2005,2,18,18,1570,USGS_12210700
2005,2,19,0,1570,USGS_12210700
2005,2,19,6,1570,USGS_12210700
2005,2,19,12,1570,USGS_12210700
2005,2,19,18,1510,USGS_12210700
2005,2,20,0,1440,USGS_12210700
2005,2,20,6,1490,USGS_12210700
2005,2,20,12,1480,USGS_12210700
2005,2,20,18,1380,USGS_12210700
2005,2,21,0,1420,USGS_12210700
2005,2,21,6,1400,USGS_12210700
2005,2,21,12,1360,USGS_12210700
2005,2,21,18,1290,USGS_12210700
2005,2,22,0,1350,USGS_12210700
2005,2,22,6,1360,USGS_12210700
2005,2,22,12,1310,USGS_12210700
2005,2,22,18,1260,USGS_12210700
2005,2,23,0,1270,USGS_12210700
2005,2,23,6,1260,USGS_12210700
2005,2,23,12,1270,USGS_12210700
2005,2,23,18,1240,USGS_12210700
2005,2,24,0,1200,USGS_12210700
2005,2,24,6,1260,USGS_12210700
2005,2,24,12,1240,USGS_12210700
2005,2,24,18,1200,USGS_12210700
2005,2,25,0,1200,USGS_12210700
2005,2,25,6,1220,USGS_12210700
2005,2,25,12,1240,USGS_12210700
2005,2,25,18,1190,USGS_12210700
2005,2,26,0,1240,USGS_12210700
2005,2,26,6,1240,USGS_12210700
2005,2,26,12,1260,USGS_12210700
2005,2,26,18,1190,USGS_12210700
2005,2,27,0,1200,USGS_12210700
2005,2,27,6,1260,USGS_12210700
2005,2,27,12,1260,USGS_12210700
2005,2,27,18,1190,USGS_12210700
2005,2,28,0,1220,USGS_12210700
2005,2,28,6,1220,USGS_12210700
2005,2,28,12,1220,USGS_12210700
2005,2,28,18,1170,USGS_12210700
2005,3,1,0,1270,USGS_12210700
2005,3,1,6,1490,USGS_12210700
2005,3,1,12,1830,USGS_12210700
2005,3,1,18,2170,USGS_12210700
2005,3,2,0,2110,USGS_12210700
2005,3,2,6,1980,USGS_12210700
2005,3,2,12,1870,USGS_12210700
2005,3,2,18,1690,USGS_12210700
2005,3,3,0,1670,USGS_12210700
2005,3,3,6,1630,USGS_12210700
2005,3,3,12,1610,USGS_12210700
2005,3,3,18,1490,USGS_12210700
2005,3,4,0,1440,USGS_12210700
2005,3,4,6,1400,USGS_12210700
2005,3,4,12,1400,USGS_12210700
2005,3,4,18,1350,USGS_12210700
2005,3,5,0,1330,USGS_12210700
2005,3,5,6,1330,USGS_12210700
2005,3,5,12,1330,USGS_12210700
2005,3,5,18,1270,USGS_12210700
2005,3,6,0,1260,USGS_12210700
2005,3,6,6,1220,USGS_12210700
2005,3,6,12,1270,USGS_12210700
2005,3,6,18,1240,USGS_12210700
2005,3,7,0,1220,USGS_12210700
2005,3,7,6,1220,USGS_12210700
2005,3,7,12,1350,USGS_12210700
2005,3,7,18,1810,USGS_12210700
2005,3,8,0,1830,USGS_12210700
2005,3,8,6,1810,USGS_12210700
2005,3,8,12,1650,USGS_12210700
2005,3,8,18,1550,USGS_12210700
2005,3,9,0,1480,USGS_12210700
2005,3,9,6,1630,USGS_12210700
2005,3,9,12,1870,USGS_12210700
2005,3,9,18,2020,USGS_12210700
2005,3,10,0,2080,USGS_12210700
2005,3,10,6,2040,USGS_12210700
2005,3,10,12,1910,USGS_12210700
2005,3,10,18,1690,USGS_12210700
2005,3,11,0,1650,USGS_12210700
2005,3,11,6,1650,USGS_12210700
2005,3,11,12,1650,USGS_12210700
2005,3,11,18,1550,USGS_12210700
2005,3,12,0,1590,USGS_12210700
2005,3,12,6,1690,USGS_12210700
2005,3,12,12,1710,USGS_12210700
2005,3,12,18,1590,USGS_12210700
2005,3,13,0,1510,USGS_12210700
2005,3,13,6,1490,USGS_12210700
2005,3,13,12,1440,USGS_12210700
2005,3,13,18,1330,USGS_12210700
2005,3,14,0,1310,USGS_12210700
2005,3,14,6,1290,USGS_12210700
2005,3,14,12,1260,USGS_12210700
2005,3,14,18,1220,USGS_12210700
2005,3,15,0,1170,USGS_12210700
2005,3,15,6,1200,USGS_12210700
2005,3,15,12,1170,USGS_12210700
2005,3,15,18,1130,USGS_12210700
2005,3,16,0,1120,USGS_12210700
2005,3,16,6,1120,USGS_12210700
2005,3,16,12,1120,USGS_12210700
2005,3,16,18,1220,USGS_12210700
2005,3,17,0,1350,USGS_12210700
2005,3,17,6,1380,USGS_12210700
2005,3,17,12,1330,USGS_12210700
2005,3,17,18,1270,USGS_12210700
2005,3,18,0,1270,USGS_12210700
2005,3,18,6,1290,USGS_12210700
2005,3,18,12,1240,USGS_12210700
2005,3,18,18,1220,USGS_12210700
2005,3,19,0,1220,USGS_12210700
2005,3,19,6,1240,USGS_12210700
2005,3,19,12,1200,USGS_12210700
2005,3,19,18,1190,USGS_12210700
2005,3,20,0,1270,USGS_12210700
2005,3,20,6,2370,USGS_12210700
2005,3,20,12,3780,USGS_12210700
2005,3,20,18,5770,USGS_12210700
2005,3,21,0,5900,USGS_12210700
2005,3,21,6,6230,USGS_12210700
2005,3,21,12,4640,USGS_12210700
2005,3,21,18,3620,USGS_12210700
2005,3,22,0,3170,USGS_12210700
2005,3,22,6,2820,USGS_12210700
2005,3,22,12,2650,USGS_12210700
2005,3,22,18,2420,USGS_12210700
2005,3,23,0,2280,USGS_12210700
2005,3,23,6,2170,USGS_12210700
2005,3,23,12,2130,USGS_12210700
2005,3,23,18,1980,USGS_12210700
2005,3,24,0,1960,USGS_12210700
2005,3,24,6,1870,USGS_12210700
2005,3,24,12,1810,USGS_12210700
2005,3,24,18,1710,USGS_12210700
2005,3,25,0,1670,USGS_12210700
2005,3,25,6,1590,USGS_12210700
2005,3,25,12,1590,USGS_12210700
2005,3,25,18,1530,USGS_12210700
2005,3,26,0,1480,USGS_12210700
2005,3,26,6,1490,USGS_12210700
2005,3,26,12,1730,USGS_12210700
2005,3,26,18,3920,USGS_12210700
2005,3,27,0,6840,USGS_12210700
2005,3,27,6,5320,USGS_12210700
2005,3,27,12,4380,USGS_12210700
2005,3,27,18,3980,USGS_12210700
2005,3,28,0,3980,USGS_12210700
2005,3,28,6,4760,USGS_12210700
2005,3,28,12,5040,USGS_12210700
2005,3,28,18,5770,USGS_12210700
2005,3,29,0,5510,USGS_12210700
2005,3,29,6,4920,USGS_12210700
2005,3,29,12,4850,USGS_12210700
2005,3,29,18,4610,USGS_12210700
2005,3,30,0,4730,USGS_12210700
2005,3,30,6,4610,USGS_12210700
2005,3,30,12,4500,USGS_12210700
2005,3,30,18,3980,USGS_12210700
2005,3,31,0,3890,USGS_12210700
2005,3,31,6,3730,USGS_12210700
2005,3,31,12,3490,USGS_12210700
2005,3,31,18,3410,USGS_12210700
2005,4,1,0,3920,USGS_12210700
2005,4,1,6,6640,USGS_12210700
2005,4,1,12,9730,USGS_12210700
2005,4,1,18,9690,USGS_12210700
2005,4,2,0,8710,USGS_12210700
2005,4,2,6,7550,USGS_12210700
2005,4,2,12,6400,USGS_12210700
2005,4,2,18,5640,USGS_12210700
2005,4,3,0,5070,USGS_12210700
2005,4,3,6,4640,USGS_12210700
2005,4,3,12,4350,USGS_12210700
2005,4,3,18,4470,USGS_12210700
2005,4,4,0,5130,USGS_12210700
2005,4,4,6,5220,USGS_12210700
2005,4,4,12,4640,USGS_12210700
2005,4,4,18,4120,USGS_12210700
2005,4,5,0,3810,USGS_12210700
2005,4,5,6,3590,USGS_12210700
2005,4,5,12,3430,USGS_12210700
2005,4,5,18,3250,USGS_12210700
2005,4,6,0,3150,USGS_12210700
2005,4,6,6,3120,USGS_12210700
2005,4,6,12,3150,USGS_12210700
2005,4,6,18,3050,USGS_12210700
2005,4,7,0,3150,USGS_12210700
2005,4,7,6,3430,USGS_12210700
